from_address,reference-implementation
0x760c3ffb85e12987fbc7fbce2a3b0e9a382fd06a,OpenZeppelin
0x75e3a3f2c5801f7114b8a25dde951d478b6d7379,ERC-897
0x54a1ca2ed74f0ac04e21e2154022b330104f2e7a,ERC-1967
0x77b25667e5258305dcaab7e0a21d068c5a3c7eb1,ERC-1967
0x0ef95ac05819fba31be72418d6640d96e764ade0,ERC-897
0xa08c6944266677289fb6189feb741c579ac8e16b,ERC-1167
0x43c66548e9ba74ea0b0fe52f9198e2adc6d0ddef,ERC-1167
0x98695ee12517a78f3c6fdb70ac566ea882b9f973,ERC-1167
0x190df7d186a9b30bb9006cd21599a5093e01b75c,Customized
0xb40e8e5718c9386aeebf233546de05f2c975011a,ERC-897
0x63b049db07157de1adea99e49cc1b5bf4faa1b19,OpenZeppelin
0x08a82edc853a28e094568933118417c82a8f63c6,Customized
0xbe33370552200520af11ae4dd169e63926f27f54,ERC-897
0xabf36ddc714240874d645ece0d2a5824e0f42a3c,ERC-1967
0xd2c39b524f60517a0802af0f5058c52372239b1d,ERC-1967
0x9fa21970f8cb594a17c8a22a26fda2d6e44312a0,ERC-1822
0xe6f44c7b0b831adf925f60e7e0d4e8b00ec1e79b,ERC-1167
0x0c7661e725637cfffcee86b445ffc5b08bd40db7,Customized
0x2c3d54a47574e06f0ee13845b18d5070bd04f8bb,ERC-897
0xd3ed210901cbee9d604f2c5d6f26b3f05ab0ee08,ERC-1967
0x1c88e01bccf8345ce2b2f8cd10b940d6a3e06043,ERC-897
0x9673e59cce38230b9585ef15814d81601b61208b,ERC-897
0xecbcd6d7264e3c9eac24c7130ed3cd2b38f5a7ad,ERC-1967
0x0c7708503606d1aa4e90d54c3d40d481f4ca9d94,Customized
0x13d2cac045fd3bb93332c6bc0a4f2972dc5107f6,ERC-1167
0x61d1ce51d9b8338cf7e89b7ca8b966cad71f3dfc,ERC-1967
0x87ef176d9aedb2ffde290f1abf7e5064a2a987ea,ERC-897
0x97645c4a573fb5b252b0910c4a1d089188f5c012,ERC-1167
0xd384478ff5dd113e99c9f2e04c51edcb1d1570e3,ERC-1167
0x02abf32a21c54efbdc456fc684be5bfc382768cd,ERC-1967
0x86ba9ec85eebe10a9b01af64e89f9d76d25cea18,ERC-1967
0x67a72be3016826a0b6c2a6fe95ab6a623b519597,Customized
0x98b855dacc229b0544a40eef8bf5b3f0ecf5e6fb,ERC-1167
0x391e8f1c7cfb48a7226641838c52815516660c9d,ERC-1167
0xd0b48ad3ae33ca5f2db42c90ad0067cbe5927e56,Customized
0xa1df316f08ef3ece57eb5618093429ddd3e4a16c,ERC-1167
0xcc3cc76fe3298e624bc4caf63015b32c2371f38f,ERC-897
0x8c995d800e01f0733543748025ebb5801fdc3cb1,ERC-1167
0x9f1dfed8662ee5d4d2b6e0677aecf6c48ead3431,ERC-1167
0x2e5959fce8367b4e13324b0fdb92d05583b3ad85,ERC-897
0x7c539746f799582bf818c9af5d11a5bc884545c7,ERC-1967
0x45211f7d9a016c240da89f84ff024d40e5a4d177,ERC-1167
0x4126069f453f1b4a12d6673c542bac349252b158,ERC-1967
0xa636c31411e0aa1404dbde2b520a8bdf4cf59734,Customized
0xa77cf436debd429bca436db0ad73f8e780677403,ERC-1167
0xce81f24a94bf51755ed42f96f608e08a4d0fdcca,Customized
0x4ebb077793dd0001a4d65438f236b30b6811641f,ERC-1167
0x48ffddf8df9b9e3f7f06d556a0c1249dc9fdba69,ERC-1167
0xd8eab6642265d5a1ba1c7ab20d9ce2d26afd8d15,ERC-897
0x52105769e3ee47683ff3ec09f55dca3a7a9c2f5d,ERC-897
0x2e4bf7b3240a6dceec335d41d7e63b855891c17c,Customized
0x67b3f7918de4ee221341a76d21cddaa0cce1e39d,ERC-1167
0x5c2878a1eccdc0a24a399debe8099585f210e239,ERC-897
0x8d2d9cb01d10388fba20e39762c775c02f886001,ERC-1967
0x318172130d5c44f2636a33a5f6eb2bd46483e7ff,ERC-1167
0x67632a0a1c3b047cc80ef4f911c8118f7cb74a1d,ERC-1967
0x27f64629b505524b06270d3d0a034390fa375f1c,ERC-897
0xa349360fc0d0238589a6bb42814d01505b621b04,ERC-1967
0x116c60a2da8b29e0d4de63bbdc1b655c6ef3d5c9,ERC-1967
0xf9915120706af8f234c8846d230a749cca8aae40,ERC-1167
0x131306995a56834de5e73ffafb5cddade47e5c4c,ERC-1967
0x2f3e1531711e14fdec52b3a9fb937f59c0dce1e3,ERC-1967
0x0649620b11c38a803aab7ee9b812c0cd03af1d42,Customized
0x2155877da05c52368b830bfd56e96405a2668d8b,Customized
0x848217d383aa40a94b9a0991c687813ee8994513,ERC-897
0xf6da5f5f236355fafea28d7a763a5aca053afcec,Customized
0xf068236ecad5fabb9883bbb26a6445d6c7c9a924,ERC-897
0xfcb2c44e61031ae29e5c54a700fb6b4fb430da4c,Customized
0x03ce204b24c39ddf4dc2ff97b986c94554bc1e11,ERC-1967
0xf3c8238f3797d5e14c729d025eaaf2ae0c46f245,ERC-1967
0xe2341f9e6fe861c2500e694dac24a31385b85b62,ERC-897
0x9389ef915d218598c971b4705a86aa91a2e9e55c,ERC-1167
0x9f80f660ef7590e19ebbcd439f4e47002a29395e,ERC-1967
0xab23602874f63e9bc6c6e8ef2ced23cb768e6400,ERC-897
0x3e84b21e2bf7c048992fd5de5ecd2a6ad1351c02,ERC-1967
0x42f5c2cc2a327eb82244c00c6c40919ba33535ea,Customized
0xed96b392f2b9c32c405ef443e947b9b71e619c1e,ERC-1967
0xb20c60f884957944d4d8ac903fc03cf58102d269,Customized
0xb05e882f340ae90d49d810be802763bd81314085,ERC-1167
0x8968e5636056ce58c505cb83511a4e62764cdc5f,ERC-897
0x7234228777a17d29c5cb491726b6175c26654386,Customized
0x40f164b671e622461f3b0144f18a1dcef9cb883d,ERC-1967
0x0ced9ba98b322dca4fee5cccbce33684dc0d937e,Customized
0x1628fee6a5d6d035a02fdcb897dff4effee11d8e,ERC-897
0x31f41ddd11b98f19d28ec18a501227fc2460bf96,ERC-1167
0xaf153d9749b63f52ea2b241f4d1d5e0d3794b73a,ERC-1167
0x98bd97b800ab42e4a823f203c4fc1f48e5573321,Customized
0x0a6f564c5c9bebd66f1595f1b51d1f3de6ef3b79,Customized
0x597be4d9c11e6ce588b3b011d5deb9fb516e0028,ERC-1167
0xee6191143d8d288f76d9e31ea7f1b323e2cc55f3,ERC-1167
0x3f8fbdb007eaf072657b8df916261d3fbe87c352,ERC-897
0x962cca06221474b40156a253e354b5d8c3265117,ERC-897
0xe6cbe5ca140b4b947683e73cca7e94a57e8b6110,ERC-1167
0xb6bff48574b722f3bff0c29c9e1b631dd19c1a93,ERC-897
0x89f469edd54726302a47ff51f4ab5b1c64a26d20,Customized
0xf1ff936b72499382983a8fba9985c41cb80be17d,Customized
0xeb6d29a33d129407a734c2824288e6a0a6a5ef12,ERC-1967
0xd266011889413c5957a71bc0598e17242edb5f89,ERC-1167
0xe491e0a12cb062d5b1b61fb8410bce20b2912508,ERC-1167
0x6959d59d43249d1eeea696e934f802ad3890018a,ERC-897
0x44fb718e5a803f96a524a09afeab75cfd6f4b051,Customized
0x32ac963be2c140a44fe310bd4e56a4d3c536c512,ERC-897
0x98cb904cd47c0534d082d734a8fe4b926ea264a5,Customized
0xde62e89d672f27685ea14f30e98b59eca2845931,ERC-1967
0x058841c849547eb05efa4d0040e8a50342244c31,ERC-897
0x24694735e4060a3d661bfa1034a8f704134559eb,ERC-1167
0x51d2f8ea7e3b18ff10d9fd9c3984e7f1a5551e8a,ERC-897
0x1cc5869d0e7a7734b3b5c5cf1b1292920a47e213,Customized
0xf193acd60b329070caf9891979725bd068777c79,ERC-1967
0x96b97a374d15bda6483ddc8528e0fa7dba7cfb8e,ERC-1967
0xdd1e9420f31d0ecfe59ec3458aba8c97015c74b8,Customized
0xc225b17abb768d22432521f1bc5a0514d3bfe673,Customized
0xe8e2dc0ad9028e500e75b4ea71d3e87b65813cba,ERC-897
0x3de05fbaeeefb97b51ff6518e0f7f51f27d14ce7,ERC-1967
0xe30772ae286ac0024a44e75fb7d79622c51c8b28,Customized
0x85f0e7f73d25d2f67144355fae30e79f8a443ebd,ERC-1967
0x9d228f2795da404dd2e74e1e929306e6b4f1f066,ERC-1167
0x54a663e39621d2e644f6b9b6966cdf66db973ab3,ERC-1967
0xcf40653ab62ea0cf3f00a06e05ca4b08d16f14c8,ERC-897
0xc5e51e63bb8a0d3e5edd206482eb2f91e986446b,ERC-1967
0xc92af9b98154035e940a8497e83457902571b018,ERC-1167
0x355ca484347f79adceeb43b18c3be271cca3cc0c,ERC-897
0x8c22e596e66b98ec1d2ea45b40d879c705e5e047,ERC-1967
0x57f7764d48cf1456084195147e0f8acb67922090,Customized
0xbd2e7feffdca9c989cd2c86a23941d7bc1994109,ERC-897
0x2b9eb9251e5953545a2b809fcf3ecc0b0e46c066,ERC-1167
0xad21d842516e88c1bf887debfc4124e2db536215,ERC-1967
0xb0d5ff846fc1ab1b86620c8ce5fccf54cdcabc97,ERC-897
0xc728bdd4a1dcf8cac91443fef71363ef6bb0070a,Customized
0x95b6a9aff45d010a08477922be15718beb164cf5,Customized
0x909e7c5006c56668ea4788b8c848c7181b2a76df,ERC-897
0x518ae6142ac0eeb298dc8d9c6fd2e51b53e0b541,ERC-1967
0xa3e7134d96c17c6767812a7a6d38bbf99f3b7770,ERC-897
0x82c23a842218a5d0090a5d50c829a21a80bcbf4f,ERC-897
0x1c61e828fd77da73d053814d8d3c9b1a227699fe,Customized
0xcbea3f9e0bde01bb9058293ac61b8677923103dd,ERC-1167
0xf8c0c95853f626d2157edc401205ec3ded0b8f09,Customized
0xf32f16fa909d688b101b4e2f588a3a956a2187d0,ERC-1967
0xedde62d1c66a47c99060dbcee7b91b3b15b5ad60,ERC-897
0x69296311983456e36e18d4e18cb99c7d4d15796e,ERC-1167
0x6b8d20abd4f543d2cbd3f3645d9451cd5adf2377,Customized
0x9a0c3c192347031a26d19d21e332ce59c959e099,ERC-1967
0x14d645444fddca23729780eac444f3965092ab1c,Customized
0x15d7e7e0be125dd0199e8de882612183c52491c5,ERC-897
0x550d6ddbd53cc5729acc222fb1ce4f1ed046c5c6,ERC-897
0x73c7dcb1d771df7b46e024c2cacf9a4759f55865,ERC-897
0x63ca7e0163b6811dc6870bfe0ae1389e5f5eb8d2,Customized
0x83123d70169a486b467fdc197580b50f04a5a3eb,ERC-897
0xc7c51d3cfc740a7e6088590c8c49df81fe8d48a7,Customized
0xb6713e65d290f95ef69abba2f948eea84d05949a,ERC-1967
0x7b16903f751563681bdf10b5b1683e6693f82777,ERC-1167
0xd7aa2b9a8b4a98830ac3919ca461d0fd9b943211,ERC-1167
0x14f5ff8d992798fd8863cdbd2cec19307642e1e8,ERC-1967
0x8968c1e2e3f5e63913de65aee64d13ef686376dd,ERC-897
0x67df244584b67e8c51b10ad610aaffa9a402fdb6,ERC-1967
0x1c7d37f1ddd14f5d23556ba99bdf88c5bd7a6773,ERC-897
0x604080da0970e82b4a012179269c9759c31422c2,Customized
0xd6d57805f4480e44ac3ca5e1bfd3cdf903944cb4,Customized
0x224c3b0235892fa474f280f7109e11eea4a4c9b5,ERC-1167
0xf86006360af2cf5680ec6b1e3f0d568b77bff1bf,ERC-1167
0x24249f8e4343c85cdcd33bd3989b8caf924a78e9,Customized
0xeb28f462eee71c0343c10322064cfe871c34903f,Customized
0x1cdc0f5f615431d2fbdabd76e0ac88f2419d1541,ERC-1967
0x3c921181e7154149894f390413e36608665886cc,ERC-1167
0x39af36141859b6faa99aa566601159de3acd1804,ERC-897
0x2650308f8f30a3aa210eeb9890840711657dc7ae,ERC-1967
0x18de5df31bb358a34fc97ec5b11f085d0ad300b6,ERC-897
0x467b063235c4b5be423952135089d73792d26505,ERC-897
0x3452b789f29e68466c2b46bd83fa5a14adc267a1,ERC-1167
0xf58c4bb32240cd47818a766ee126c5bfa39e0ac7,Customized
0x0706741363da6863b28d8f501761b0ef8d0fe78f,Customized
0xf001c5ff6d06c3f9863865b6d28e46f1bd6c859b,ERC-1167
0xa9d0c434564f1da90ed642b423b69a2c7045d864,ERC-897
0xc3743a7e6dea6082395ac217ed12c81337d9b042,ERC-897
0x91088152b0c9fcea8fd790f84a5be7029d34b46f,ERC-1167
0x65b6f44b61495e6653b8cfda3c63ed08dc7ae6ad,ERC-897
0x98bea5ec290e5a0dbdb1cd05430d70e979467d73,ERC-897
0xc62e05d38f2d2cd7ba9b2e8af470a28ccf125f90,ERC-1167
0xa3bda357cfab91169a870cbd48ef7ee1ca67fd84,ERC-1967
0x13c05db57baeafec75f69dc71aa407a09311e10c,ERC-1967
0xac51323a400f1e2f7b978673eb5b58a3d8ffd4c2,ERC-897
0x7c6c7084c8828ccfb8a6e87449f62adf33a5f6e0,ERC-1967
0x2ddbfb13677e8df85f37aa8e578424e99af7cb62,ERC-1822
0x3124a11216273018c8f37181b4505d36573d9701,ERC-1967
0x1c641541874f5dc996ff192738bfb7c8ccafc3e4,ERC-1167
0x17dbda59dfa290f988db786233e101d6bd810ef5,ERC-897
0x6f3b5ece3a0a9ff53c68b7940d31fd5ef07d6b5c,ERC-897
0x95f513dc9f1ee58794e0bcaaae39886727b4cfb4,ERC-1967
0x8beeb0ff7fb82701f23db364adb68b66ab1d7f2f,ERC-897
0x9907ba813e20a5b83249c878591aa0b3f36ee6f7,ERC-1967
0xc1867ede081438a06aba47ff31b3362816d59a68,ERC-1967
0x698a697fc1d40e25d3e6a656dc2411e76dfa7667,ERC-897
0xf95bb1db3756b4fd46d9612c404271e825291752,Customized
0xb63664c30bb785ae4c1cc1762890cab45662c7f9,Customized
0xb1343483c2a42f572d88bfc347a92aa27a86d12f,ERC-1167
0x1b52dd1c312fb99d1a16199c55677c617081cdf0,ERC-1167
0x9d2e0fa7efd48e1f181b595a17f7168be2ec9c82,ERC-897
0x82d59869d85112bd00bf4e85ca11af6b1be7153e,ERC-1167
0x8287b7eb703aa2fceb95e1d07437bd78e955a55f,ERC-897
0xd4fedd2346430b3cb29bf5d75f88525013e83b88,ERC-1967
0x6a432b9f7b809f39d34e239649fb00da976d51e0,ERC-1967
0x9fbf312016bd0578f902dcd6eccc0e4c0a971e6e,Customized
0x8f247c0a9fb1abd1e94c93e2c2ec9cc9ad5e3b44,ERC-897
0xa15d7cb80423b51b66dc7d02935a577804e438d7,ERC-1167
0x8ced6ccea9d7941e64e79e79874dba34149ab910,ERC-897
0x230fe2cdfb618645eeeb57e15eff3b449dba093f,ERC-897
0xc7a8f3d2e132b264a5170fb994da0efe6a41be76,ERC-1167
0xf10bc64752282a84967fb9139ea938a692e44e93,ERC-897
0xae9e351173062e0539534ed31535a881efcc1dce,ERC-1967
0x61ae4a84faf98c4f57d398ad5a741c92849c7230,ERC-897
0xf2c84aaa9374239f53132a0e90b47b6584bb8a35,ERC-1967
0x24cad2ef40685b35a13a60f93c80f1f681b52fe9,OpenZeppelin
0x2f24d2a10ffca4713328066333d96aa36fdd04ec,ERC-897
0x858bf8201e1500f8032eeef5a4d11f6125648ca3,ERC-1167
0xe2c394009cf451c01902ad662350bda1223ee312,ERC-1167
0x0ce56dfaf1118253632d0fb8027e8cc5e28207d1,Customized
0x9ce468a1c0587e1d0755b9df744276e6eef3a54b,ERC-897
0xcbbea82fa0e4374934d7331931b0b955eef90c0c,Customized
0x8d8cc38911c188c7b4c65889dac7db9884774b5d,ERC-1167
0x3afd9b49585bb7616a91595a14aef30744617b5d,ERC-1167
0x4409c42dc56dc998ae138dfcf8c3f71c53838120,ERC-1967
0xec3f8573ea5fa33413b3110264cb4e0c37e6da64,ERC-1167
0x6d2f2b2aa28c2ffaaff3da83360d1323833c1f98,Customized
0xf2cf220cf487f6c4c0e5433f500b8fa2cb73df3a,ERC-1167
0x7e1c11fbc3488ff142d66e33d5eb385c64173f1a,Customized
0x98544e04a580adda46ce62430f39354f74737e71,ERC-897
0x59a511eeca2842ff29ed3f4115d5727f62dc1a30,ERC-1167
0x97fafd789d5058814b047046b0890023eb64df31,ERC-897
0xaa420e97534ab55637957e868b658193b112a551,ERC-1967
0xb1b26a81d605e018ba99d79b5756476da40e4105,ERC-897
0xd392fad930f0bb6c5c40523a7b016b1a213c96b8,Customized
0x038d9a4cf18566c243082679c04938c394fda560,Customized
0x4047bd7f24434f991de10f664e46507d51f89b14,ERC-1167
0x7958e066355f53c409ecd6a6703de31e4f6179be,ERC-1967
0x11c1b85feb57120df30acc892759831bb36c5db7,ERC-1167
0xf40ac739098033f8ee56a9cdc44bd2dc1aa08e31,ERC-1967
0x4bb2d23d99ea53781733858321699b54d06633f6,ERC-897
0x4eb1846e843d02bf9db9a9697fd276d9bd964ca3,ERC-1167
0x527524192f4e58fe82f106773bcc23f18dcea5e7,ERC-1167
0x2bda8073dcb97581ea55dd36e226df4de64d0fd3,Customized
0xe9659e2b0c3c4986ce2c57bb921e4ab23cc6e367,ERC-1967
0x5e782d19e234ce5e803b52cb65434e58aef127a7,Customized
0xde668bf858f51a3f66664f7b2062274aa0f3e018,ERC-1167
0x90429d889b99601854b834a7ade458367d886b13,ERC-897
0xf23df77ca3fae44f078d2a08be23c74773f2f67e,ERC-1167
0x993e69303be23959b45f3b12d6338856ef2d645c,Gnosis Safe Proxy
0x303bec45c7b5193accc32676b7398076415b6541,ERC-1967
0xdee313e4a729cf6a74e147256f4ecf3bcda87b07,ERC-897
0x22138ba6e6324a7cb67ca2f6ad70f6f6c76a2b64,Customized
0x9dc38a80630a7fa27bb2a6d871855312d3143add,ERC-1967
0xe592427a0aece92de3edee1f18e0157c05861564,Customized
0x2e2be3877f252206e58694ad41143762afbc33d6,ERC-897
0x077eb6ccc4d42e4d9adec63fa103c7a528ab4ae4,ERC-1967
0x842ac07d8944ae72325ee677d12c7e42f0354f38,Customized
0x8be5b49fcde7a31f53e6a672372b5b4715703b60,ERC-1167
0x8efaa196dfd553baccae720a71dbfd4807703e17,ERC-897
0xb94867854983d8905676238bd6cb511452883301,ERC-897
0xb824f39f9e56b6178bcd704922e259fe040b62ba,Customized
0xc94f18754d6240d348c5d833aeccfd7dcf07e465,ERC-1967
0x15d44a2d400f15b12306f3c408f08ae5326b8e69,Customized
0xc677a61149bc307ba90b3d9b7cf1cfbcdf6ee01b,ERC-897
0x151a77f428030dfdefa7f87a42fdf7f1373295d9,Customized
0x15f679d8db419ee88f0aca769193eca71e7dad7d,ERC-1167
0x6cde0a019925e50640fca3bbe59e835c387dcf6c,ERC-1167
0x33bd8d4b90e3632742cd0d741f95e9453ae49f92,ERC-1967
0xe6501d00ddca2ab22c655c612e73ed822d9256a2,Customized
0x3b3f94991d824237f8bfa29ae05f4ac7f046bbd7,ERC-1167
0xf6751ec47a4cc1c70f08748a7ad30d240471a9be,Customized
0x8a5bb1ac39767f218cdfe5c7edf547f673f7686f,ERC-1167
0x3bb611eddf942c4c9f379a6fbb2735db22a79331,ERC-1167
0x5988a013f2f97995f3027e03a809d36d4db4afc5,Customized
0x21600256764eba88de3640e262d8b283144193ee,ERC-1167
0x9fe807eadeb031b133c099165c00cff519c32ac6,OpenZeppelin
0xe2f1c45b7d3ecb1d193831ab31df316962b04d7f,ERC-1167
0x8ff7dfad1105aae4b1a95a6729b6a734a02a7529,ERC-1967
0x09dbcb3b51708026126d651ee2cd3a8aeab6b5b7,ERC-897
0x7f35f564758e6dbcf1fb72c225ac13356b00628d,Customized
0xc66ad03e03481ac783695f2ac10d6d4711ed83c0,ERC-1967
0xc7b472791c25686593ed4f59b625aceedcec00da,Customized
0x60002bda8b319f37bf75a8f0f910904b9c4dfa95,Customized
0x28dbbd5d71d388f857d5e5465cf52cfb54f4eefe,ERC-897
0xd84e9fff276d37cbcebf76b917865303ae161042,ERC-897
0xe1a60567bc958e35d32cdad67174a22b3941a2f4,ERC-897
0x75449126e34cec3661c243be13a1e5ce783dd5ee,Customized
0xe064e0b6ceca44f561752a232c4395c0d52ed0c4,ERC-1967
0x12bea63f04f10b31d7c3e28ea0cb3125f85f28a4,ERC-1167
0x383a1f709da3bcc8a5fc3957df1dd7562acfa067,ERC-1167
0x1590767271ea098a870869e95f0b37075afe0882,Customized
0x6c806eddad78a5505fce27b18c6f859fc9739bec,ERC-1967
0x64369a077c992797800ce9877dd7736d41c4eaf0,ERC-897
0x3b255b63c30d4c7636878d0410c0ad3dd4160fa7,ERC-1967
0xe1704b6ecc0d1f6fa7ed615c9f929c724ff12f23,ERC-1167
0xc891f466e53f40603250837282eae4e22ad5b088,Customized
0xaa7e96c131a9f67d3edfed91923a71ae72020389,ERC-1167
0x3ff634ce65cdb8cc0d569d6d1697c41aa666cea9,ERC-1967
0x542c8423562d32ab0eccf9acb61fab9278820b06,ERC-1967
0x38234fb2877b6f5da458f4e97d8ab71294e4d507,ERC-1167
0xc9c304fca6bda7f655bdf92c3bee5f9ad7f3f22b,ERC-1967
0x59eb2c55986289601a3194d94557f3677b807b9f,ERC-1167
0xa4381ecfd9b283c8dfd6061d1de784ddd54bee4d,ERC-1167
0x2870c230f199b3b80542fc01f9f684b5b006d0a2,ERC-1167
0x9fe7fd9e6b851cb91de687bd29f81566ca856a29,Customized
0x77089b17fb9bade8eb07d5d14a507175e7d7e8b6,ERC-897
0x4230a5dd31c3afa1879b772b7c493be25a782bec,ERC-1967
0x05fafd7929c0f1137599cd6380668a9314d6e5c2,Customized
0xd13dc80a67135c5b15a866f6f995fc6b7feb0ed6,ERC-1167
0x9e488eed8b8315ffd4eae6d521899ced4f65ce3d,Customized
0xb938e92341d98d44e51b3dedf8fc54469630bab2,ERC-897
0x094f832d34a07d576d26a7c91237083c712157f5,ERC-897
0x218c794c174c18673b53884a5fecb6e1ea18da66,Customized
0x32276c1e7bbca527ac5cb79512bebb09112b06bd,ERC-1167
0xfb1a49ccf0d4c1de41e00c6ba055e60ce4da2025,ERC-897
0xdf45544cc2da23570afb31319cf1772d51c0a5af,ERC-897
0xc753156c97070a90367fb9f541703abd503b4613,Customized
0x756f1c66df339e873f78160be2eca63692c38aa8,ERC-1167
0xe1012d3e89f7e7f71acc0058b6b8764fb97b8c26,ERC-1167
0x433d52ee82bfcff40dc59af86b181754cbd71840,ERC-897
0x20d7a10e4c59b202b02a29679a93144b93c8f81a,ERC-1167
0xa472fca97f969f656ec6928578106be7936cbd10,ERC-897
0x70bb8c953d8ddc9791e9e5fcd5b623625ac5968d,Customized
0x2105a4d77874c50a444223ae8f4af886cdb6e2cb,Customized
0x78105119d40a58a23c3e01c5a4422d213f993667,Customized
0xec8000eec855f6eb1f44efcae500af25720bafbf,ERC-897
0xee2a257b2218cf885c01d457411c2799bd551863,ERC-1167
0x40fd6a07f2f6c0526047fe7a0fa7d19ac6243494,ERC-1167
0x076e86f9f61b4f5c374b114d0d8ecb85481e6956,ERC-1967
0xd3ffc404ac0c25accfba0d4f049e8a160208481d,ERC-897
0x98b28c2afe2133efcb6755bf2c7c0f48e921d46d,ERC-1967
0x155303173ed0125cd4010f4871a974ece31735c6,Customized
0xf823a5f41e36a529d59e3f113fa742a0a5586dd4,ERC-1167
0xe850e3f0b4979ef2671756c15bb31db3a95ff879,ERC-1167
0x6229ceeb2d41f3450abf75243d5062bb7ebb03ec,Customized
0x9b2754a30545d0f66ae90c1b44e686bf98595963,ERC-1967
0xa3f33311788c41e402381b5dbe730246c6a073c0,ERC-897
0xa3b2fb19e57b269474e6cc33a82deec691c95e22,ERC-1167
0x6100cdfa32b918c91bc4b7a0c78320dd188dc9f8,ERC-897
0x00e03d8ab4084203c0943446534bd12522fee09a,ERC-1167
0xfbb08b8594834f6b9984d3137cd2c1f4bf7b6542,ERC-897
0x81aa0bd4bd29795a7d339417e350e47a209507de,ERC-1967
0xdb87c7646813b6359b6b2f1d7d5aaefef701884f,ERC-1967
0x3fd537b3bb362264344251d624ece9b36cd06314,ERC-1167
0x68153725eff5b4db1f96c17dc3b6805baf6e85ad,ERC-897
0xa35899930b523120515119998a50aa4be5c13cac,ERC-1167
0xbb097651e992369b91ec95acb9fb872b4ff0b299,Customized
0x97b7eaa1eb365732591c1de7ea1fbdba176be91a,Customized
0xa79ef4a79c3b977bbd5a4232a3567770abe187b4,ERC-1167
0x80450284e698ebdaad64cef5c9a220042dc17283,Customized
0xde7a948b04876eb7afe86e0ab16495141db3e4d1,ERC-897
0xf16007dbf9d4d566cbc9fd00e850d824e236d464,ERC-1967
0x1ccdc18875de7784dcb5016d97ca8225abd6f977,ERC-1167
0x4168774a6420e200958189c3bee5671805fccbb2,ERC-1967
0x7ea29ea76fecf1f345cbd8c0847546270bedb2b5,ERC-1167
0xe8bea818de87dd3e5ce9547120936c822b5b9502,Customized
0x3edfd2aefd414e768ce49f76853ef0c644fe9b36,Customized
0x6e4c7a45a42d4d0a891dd0c435b3e967b16f07ef,ERC-1167
0xf97c91ed712ceebc5b6b78241dc6c57cd8d8ce5e,ERC-897
0xc421e8285a0d904d05c1751678209e68ef916ef6,Customized
0xe4f824e5e478c88b681b511f35c6ae9e9f0b993c,ERC-897
0xd5b8f6508f357da3d0259769184b046efa979dd1,ERC-1167
0x4beb22ac26f79326f37c5432f30e5abbee439813,OpenZeppelin
0x44731996b191bb930609e6fcf21a5d320d8bee68,ERC-1167
0x8d8ce001cc45409e9424739afec36e00b38e93e0,Customized
0xb2a2e5f6d71512ce565a3c22d8b9ca73343cb770,Customized
0x764fb308cc6ae24aca99b62b9c8ebc76ab0a04bb,ERC-1167
0x2cc1dcfb2a11641acc86fcad93783f82b1818d16,ERC-897
0x0324ea80c85c1b35ee1122da2673808fb3ceaece,ERC-1167
0xeb230d8ef11c2f2be20d7b250b3aa94eb7dceb95,Customized
0xeaad65885fea47a3b1258935f4ce83aab06fdd3a,ERC-1967
0x37e206b04f2ee5ccf5e459c03290afece31c267f,ERC-1967
0x09090aa69489b2ad11eb260e504fae75d6ab3efe,Customized
0x67b0487e8d56d0bc0cdba5b4d6241fae6da2100c,ERC-1167
0xebfee2f9334a15dd3fd4360b37bcf4c3c10cba4a,Customized
0x267648b0a383f51451666b471b6f073ddd7e28b7,Customized
0x9664b461e94a002978262a895be73295101e97e0,ERC-1967
0x6be493fa6a2175bfdec7b5654a824b9f180d9650,ERC-1167
0xc27d8acf482cabcc8fdad36f6aea8c385346ed2b,ERC-1167
0x6ef86416a6169236ec3c20c603f7e54c22541862,ERC-897
0x580d4fdc4bf8f9b5ae2fb9225d584fed4ad5375c,ERC-1967
0x56bf95163cda8ae3ba32dc8218978e29b4d3933e,ERC-1967
0xa0b9bc9114cb6ccd3177b44a3e334cfece862ec7,ERC-1167
0x73dfe3c8c504d339262676d06bc1955bd0b59073,ERC-1967
0x87a5b6ec11dde3133de1be5d4d40df320ed62de1,ERC-897
0x015ec3a24a8fc7c5f0dd0f03611d244115ef2e50,Customized
0x719689764b90144f81b1a19fc0de59f1f35605a8,ERC-1167
0x14a9b76173319b3797742cef6eb995a7d3c5ab75,ERC-1167
0xfdf2a969a15906cb727cfcec39a7f980454ea395,ERC-1967
0x25c9cd760985a8d55c6ae42104f624bb3a883d62,ERC-1967
0xcec0e29b3ac17cb3bb7e937bfc622faae4a25962,ERC-1167
0x33787bd4c36f5395e35dfee42e244a7f90d461d9,ERC-1167
0xe869cd2f5ff985384f4f66295a13742e966b1ebb,ERC-1967
0xac29102f1c658878b466ed4640bd655f24c10e9c,ERC-897
0x6f022d3aaa8c029d67b76009b432b8a630533f45,ERC-1967
0x83e42bfb56ee38ae7fa232219a726e1d3957ad28,ERC-1167
0x078309d226c6170cbd593430e45a13b5dcbefae3,ERC-1167
0x0e6089d6bed873b7e18c8d64931733f1af648f9b,ERC-897
0x8e2a4343c9030e207df5bc7a39bd5cfa0533b5c9,ERC-1167
0x3ea53661b56dc93dfac6a1a7e0895f2460b49be7,ERC-1967
